"N00035322","Brikho, George","R","MI09","H4MI09075",2014
"N00035959","Brion, Scott Floyd","D","PA10","H4PA10054",2014
"N00024983","Briscoe, Frank","D","TX22","H4TX22171",2014
"N00033911","Bromell-Tinubu, Gloria","D","SC07","H2SC07108",2014
"N00002517","Bronson, Bill","D","FL17","H2FL00300",2014
"N00036784","Brooks, David","I","LA02","H4LA02103",2014
"N00030910","Brooks, Mo","R","AL05","H0AL05163",2014
"N00033495","Brooks, Susan","R","IN05","H2IN05082",2014
"N00028986","Broun, Paul","R","GAS1","S6GA00101",2014
"N00036832","Brown, Bo C","L","VA04","H4VA04041",2014
"N00002713","Brown, Corrine","D","FL05","H2FL03056",2014
"N00035759","Brown, Don","D","TX14","H4TX14079",2014
"N00036634","Brown, Harris","R","LA05","H4LA05239",2014
"N00036447","Brown, James","R","CT03","H4CT03082",2014
"N00005362","Brown, Raymond","D","LAS1","S8LA00033",2014
"N00031174","Brown, Scott","R","NHS2","S4NH00120",2014
"N00003535","Brown, Sherrod","D","OHS1","S6OH00163",2014
"N00034590","Brown, Steve","L","NV04","H4NV04058",2014
"N00034254","Brownley, Julia","D","CA26","H2CA00120",2014
"N00035139","Brubaker, Richard","L","WY01","H2WY00125",2014
"N00031804","Bruner, Cory","L","TX35","H0TX25107",2014
"N00030237","Bryan, Jim","D","FL01","H8FL01099",2014
"N00035749","Buchal, James","R","OR03","H4OR03101",2014
"N00027626","Buchanan, Vernon","R","FL16","H6FL13148",2014
"N00030829","Buck, Kenneth R","R","CO04","H4CO04090",2014
"N00036614","Buckley, John","L","WVS2","S4WV00266",2014
"N00031227","Bucshon, Larry","R","IN08","H0IN08114",2014
"N00036739","Buhrdorf, Dan",3,"NES2","S4NE00165",2014
"N00035874","Bumpers, Robert","R","IL07","H4IL07151",2014
"N00035901","Burgess, Jeremy","I","MI08","H4MI08101",2014
"N00025219","Burgess, Michael","R","TX26","H2TX26093",2014
"N00034080","Burleson, Cindy","I","MS04","H2MS04209",2014
"N00002221","Burr, Richard","R","NCS2","S4NC00089",2014
"N00036237","Bussell, Hugh","R","CA15","H4CA15066",2014
"N00033390","Bustos, Cheri","D","IL17","H2IL17071",2014
"N00027035","Butterfield, G K","D","NC01","H4NC01046",2014
"N00034089","Byrd, Jeff","R","NM03","H2NM03157",2014
"N00035380","Byrne, Bradley","R","AL01","H4AL01123",2014
"N00035436","Byrnes, Pam","D","MI07","H4MI07178",2014
"N00034726","Cadien, Tawana W","D","TX10","H2TX10113",2014
"N00035433","Cain, Emily","D","ME02","H4ME02200",2014
"N00035362","Callis, Ann","D","IL13","H4IL13175",2014
"N00007099","Calvert, Ken","R","CA42","H2CA37023",2014
"N00008086","Camp, Dave","R","MI04","H0MI10071",2014
"N00025982","Campbell, Douglas",3,"CO07","H2CO07147",2014
"N00027565","Campbell, John","R","CA45","H6CA48039",2014
"N00033999","Campos, Benjamin","R","CA38","H2CA38237",2014
"N00036762","Cannon, Allen",3,"NJ12","H4NJ12164",2014
"N00035515","Cannon, Jerry","D","MI01","H4MI01114",2014
"N00007836","Cantwell, Maria","D","WAS1","S8WA00194",2014
"N00009771","Capito, Shelley Moore","R","WVS2","S4WV00159",2014
"N00007232","Capps, Lois","D","CA24","H8CA22089",2014
"N00000267","Capuano, Michael E","D","MA07","H8MA08071",2014
"N00033373","Cardenas, Tony","D","CA29","H2CA28113",2014
"N00001955","Cardin, Ben","D","MDS1","S6MD03177",2014
"N00034135","Cargas, James","D","TX07","H2TX07036",2014
"N00032688","Carlson, Steve",3,"MNS1","S4MN00437",2014
"N00030736","Carney, John","D","DE01","H0DE01017",2014
"N00012508","Carper, Tom","D","DES1","S8DE00079",2014
"N00036625","Carpio, Monica","I","DC00","H4DC00084",2014
"N00035827","Carr, Elan","R","CA33","H4CA33135",2014
"N00036757","Carr, James","L","VA07","H4VA07168",2014
"N00032554","Carr, William R","I","VA09","H0VA09113",2014
"N00029513","Carson, Andre","D","IN07","H8IN07184",2014
"N00036022","Carson, Jeffrey","L","VA08","H4VA08265",2014
"N00035346","Carter, Buddy","R","GA01","H4GA01039",2014
"N00036456","Carter, Jerry",3,"IAS2","S4IA00160",2014
"N00025095","Carter, John","R","TX31","H2TX31044",2014
"N00034128","Cartwright, Matt","D","PA17","H2PA17079",2014
"N00035216","Cary, Michael",3,"TX28","H4TX28061",2014
"N00027503","Casey, Bob","D","PAS2","S6PA00217",2014
"N00035325","Casey, Nick","D","WV02","H4WV02072",2014
"N00030245","Cassidy, Bill","R","LAS1","S4LA00107",2014
"N00036310","Casteen, J Wesley","L","NC07","H4NC07100",2014
"N00027514","Castor, Kathy","D","FL14","H6FL11126",2014
"N00033316","Castro, Joaquin","D","TX20","H2TX35011",2014
"N00034795","Cavanagh, Daniel J",3,"NY09","H2NY09110",2014
"N00035842","Cavanagh, Lori Hopkins","R","CT02","H4CT02068",2014
"N00027227","Cavasso, Cam","R","HIS1","S4HI00102",2014
"N00036402","Celis, Pedro","R","WA01","H4WA01241",2014
"N00036735","Chabot, Brian","L","NH02","H4NH02274",2014
"N00036102","Chabot, Paul","R","CA31","H4CA31071",2014
"N00003689","Chabot, Steve","R","OH01","H8OH01043",2014
"N00036537","Chaffee, Chris","R","MD05","H4MD05169",2014
"N00028958","Chaffetz, Jason","R","UT03","H8UT03089",2014
"N00002685","Chambliss, Saxby","R","GAS1","S2GA00118",2014
"N00036722","Chance, David","L","LA03","H4LA03093",2014
"N00035893","Chapman, John","R","MA09","H4MA09078",2014
"N00030475","Chapman, Margaret","I","NJ01","H8NJ01192",2014
"N00034591","Charles, Richard","L","NV01","H4NV01179",2014
"N00036143","Charlton, Walter",3,"MD06","H4MD06217",2014
"N00034134","Chauvin, Hugh","L","TX06","H2TX06160",2014
"N00036824","Chester, David L","L","OR04","H4OR04109",2014
"N00035387","Chew, Robin Leo","R","CA14","H4CA18060",2014
"N00029692","Childers, Travis","D","MSS1","S4MS00138",2014
"N00035326","Cho, Roy","D","NJ05","H4NJ05135",2014
"N00000133","Christian-Christensen, Donna","D","VI00","H4VI00054",2014
"N00036176","Christofferson, Aelea","D","OR02","H4OR02178",2014
"N00030600","Chu, Judy","D","CA27","H0CA32101",2014
"N00032019","Cicilline, David","D","RI01","H0RI01073",2014
"N00035888","Claitor, Dan","R","LA06","H4LA06112",2014
"N00035278","Clark, Katherine","D","MA05","H4MA05084",2014
"N00035890","Clark, Norm","R","LA06","H4LA06138",2014
"N00026961","Clarke, Yvette D","D","NY09","H4NY11138",2014
"N00035854","Clawson, Curt","R","FL19","H4FL19074",2014
"N00012460","Clay, William L Jr","D","MO01","H0MO01066",2014
"N00035917","Cleary, Brenda","D","NC13","H4NC13033",2014
"N00026790","Cleaver, Emanuel","D","MO05","H4MO05234",2014
"N00035238","Clements, Paul Colin","D","MI06","H4MI06105",2014
"N00036199","Clements, Thomas Patrick","R","LAS1","S4LA00149",2014
"N00036267","Clemmons, Chris","L","KS02","H4KS02123",2014
"N00035968","Cleveland, Craig","L","TX02","H4TX02165",2014
"N00002408","Clyburn, James E","D","SC06","H2SC02042",2014
"N00036797","Clyde, Bill",3,"CT02","H4CT02084",2014
"N00036152","Coakley, Vince","R","NC12","H4NC12134",2014
"N00003845","Coats, Dan","R","INS2","S0IN00053",2014
"N00036320","Cobb, Gary","R","NJ01","H4NJ01092",2014
"N00028845","Cobb, Joe","L","AZ07","H6AZ07022",2014
"N00002247","Coble, Howard","R","NC06","H4NC06011",2014
"N00005601","Coburn, Tom","R","OKS1","S4OK00174",2014
"N00003328","Cochran, Thad","R","MSS1","S8MS00055",2014
"N00032957","Cody, Ken","I","NJ12","H0NJ12170",2014
"N00024753","Coffman, Mike","R","CO06","H8CO06138",2014
"N00003225","Cohen, Steve","D","TN09","H6TN09068",2014
"N00035575","Cohn, Alan","D","FL15","H4FL15155",2014
"N00035136","Cole, Michael","D","TX36","H2TX36134",2014
"N00025726","Cole, Tom","R","OK04","H2OK04055",2014
"N00036158","Coleman, Bonnie","D","NJ12","H4NJ12149",2014
"N00001285","Collins, Chris","R","NY27","H8NY29032",2014
"N00033518","Collins, Doug","R","GA09","H2GA09150",2014
"N00000491","Collins, Susan M","R","MES2","S6ME00159",2014
"N00035978","Colliver, Ed","L","TX12","H4TX12032",2014
"N00036023","Comstock, Barbara","R","VA10","H4VA10089",2014
"N00007084","Conaway, Bob","D","CA08","H6CA40234",2014
"N00026041","Conaway, Mike","R","TX11","H4TX19136",2014
"N00032363","Condit, Jim",3,"OH08","H0OH08128",2014
"N00029891","Connolly, Gerry","D","VA11","H8VA11062",2014
"N00004029","Conyers, John Jr","D","MI13","H6MI01028",2014
"N00035123","Cook, Don",3,"TX13","H2TX22126",2014
"N00036492","Cook, Paul","I","TN09","H4TN09097",2014
"N00034224","Cook, Paul","R","CA08","H2CA08164",2014
"N00031820","Coons, Chris","D","DES2","S0DE00092",2014
"N00003132","Cooper, Jim","D","TN05","H2TN05131",2014
"N00035056","Corey, Matthew","R","CT01","H2CT01189",2014
"N00027441","Corker, Bob","R","TNS1","S6TN00216",2014
"N00024852","Cornyn, John","R","TXS1","S2TX00106",2014
"N00035994","Corvalan, Ruben","L","TX23","H4TX23088",2014
"N00026341","Costa, Jim","D","CA16","H4CA20082",2014
"N00031064","Costello, Ryan","R","PA06","H0PA06076",2014
"N00033363","Cotton, Tom","R","ARS1","S4AR00103",2014
"N00024842","Courtney, Joe","D","CT02","H2CT02112",2014
"N00035208","Cox, David","D","FL06","H4FL06022",2014
"N00036090","Coyne, Thomas","L","WVS2","S4WV00217",2014
"N00031142","Cozad, David","D","TX06","H0TX06065",2014
"N00025023","Craig, Kevin","L","MO07","H4MO07107",2014
"N00027243","Craig, Rufus","L","LA06","H4LA06047",2014
"N00035755","Cramer, Daniel Nelson","D","TN07","H4TN07117",2014
"N00004614","Cramer, Kevin","R","ND01","H0ND01026",2014
"N00006267","Crapo, Mike","R","IDS2","S8ID00027",2014
"N00035619","Crawford, Dennis","D","NE01","H4NE01163",2014
"N00030770","Crawford, Rick","R","AR01","H0AR01083",2014
"N00012739","Crenshaw, Ander ","R","FL04","H0FL04066",2014
"N00036814","Crestwell, Gregory","L","MI09","H4MI09083",2014
"N00036171","Crossland, Pete","D","OH16","H4OH16115",2014
"N00001127","Crowley, Joseph","D","NY14","H8NY07046",2014
"N00034882","Crowley, Kawika","R","HI02","H2HI02524",2014
"N00033085","Cruz, Ted","R","TXS2","S2TX00312",2014
"N00024978","Cuellar, Henry","D","TX28","H2TX23082",2014
"N00009738","Culberson, John","R","TX07","H0TX07055",2014
"N00036181","Culler, Anthony","R","SC06","H4SC06080",2014
"N00035133","Cummings, Daniel",3,"WY01","H2WY00133",2014
"N00001971","Cummings, Elijah E","D","MD07","H6MD07160",2014
"N00036083","Cunningham, David","L","TX21","H4TX21074",2014
"N00036517","Cunningham, Kathleen Rosewater","I","COS2","S4CO00437",2014
"N00028439","Cunningham, Robb","L","MO01","H6MO01246",2014
"N00035403","Curbelo, Carlos","R","FL26","H4FL26038",2014
"N00036755","Curtis, Amanda","D","MTS2","S4MT00159",2014
"N00036549","Daggett, Doug","R","MN05","H4MN05071",2014
"N00033054","Daines, Steven","R","MTS2","S2MT00096",2014
"N00035879","Dale, John","D","IN04","H4IN04172",2014
"N00036839","Dale, Lawrence",3,"WI07","H4WI07111",2014
"N00032884","Danet, Vincent Emile","R","VI00","H0VI00037",2014
"N00032934","Dashairya, Bhagwan","L","MI12","H0MI08109",2014
"N00036635","Dasher, Zach","R","LA05","H4LA05247",2014
"N00036719","Davenport, Samuel","L","LA02","H4LA02087",2014
"N00004884","Davis, Danny K","D","IL07","H4IL07037",2014
"N00034784","Davis, Rodney","R","IL13","H2IL13120",2014
"N00009604","Davis, Susan A","D","CA53","H0CA49055",2014
"N00036162","Day, Chris","R","NY17","H4NY17135",2014
"N00036464","Deakin, Paul","I","TN05","H4TN05103",2014
"N00036167","Dean, Tim","I","NY25","H4NY25047",2014
"N00031038","Debicella, Dan","R","CT04","H0CT04146",2014
"N00007781","DeFazio, Peter","D","OR04","H6OR04047",2014
"N00006134","DeGette, Diana","D","CO01","H6CO01141",2014
"N00033897","Delaney, John K","D","MD06","H2MD06195",2014
"N00000615","DeLauro, Rosa L","D","CT03","H0CT03072",2014
"N00030693","DelBene, Suzan","D","WA01","H0WA08046",2014
"N00036605","Delozier, Aaron","I","OKS2","S4OK00331",2014
"N00035392","Demaio, Carl","R","CA52","H4CA52051",2014
"N00031593","Denham, Jeff","R","CA10","H0CA19173",2014
"N00036281","Denney, John",3,"MN06","H4MN06137",2014
"N00035881","Denney, Shawn","D","IN05","H4IN05120",2014
"N00031180","Dennis, John","R","CA12","H0CA08069",2014
"N00026171","Dent, Charlie","R","PA15","H4PA15087",2014
"N00036330","Dentley, Yolanda","R","NJ10","H4NJ10101",2014
"N00036285","Denton, Courtney","D","MO03","H4MO03171",2014
"N00034746","DeSantis, Ron","R","FL06","H2FL00292",2014
"N00030709","Desaulnier, Mark","D","CA11","H0CA10073",2014
"N00030957","Desjarlais, Scott","R","TN04","H0TN04195",2014
"N00031317","Deutch, Ted","D","FL21","H0FL19080",2014
"N00030321","DeWitt, Rebecca",3,"AZ07","H8AZ04116",2014
"N00036766","Dezarn, Don",3,"NJ12","H4NJ12172",2014
"N00036350","Di Iorio, Nicholas S","R","NY12","H4NY12052",2014
"N00035121","Diaz, Antonio",3,"TX21","H2TX20062",2014
"N00025337","Diaz-Balart, Mario","R","FL25","H2FL25018",2014
"N00035786","Dickerson, Joyce","D","SCS1","S4SC00307",2014
"N00036550","Dickey, Ron","D","MS01","H4MS01110",2014
"N00031295","Didier, Clint","R","WA04","H4WA04088",2014
"N00035374","Dietzel, Paul","R","LA06","H4LA06088",2014
"N00036860","Dilger, Michael J",3,"NY10","H4NY10114",2014
"N00035877","Dill, Josh",3,"IL13","H4IL13233",2014
"N00036149","Dingell, Debbie","D","MI12","H4MI12079",2014
"N00001783","Dingell, John D","D","MI12","H6MI16034",2014
"N00036027","Dingethal, Bob","D","WA03","H4WA03114",2014
"N00035863","Dious, Ken","D","GA10","H4GA10089",2014
"N00029460","Djou, Charles","R","HI01","H0HI01157",2014
"N00036477","Doggart, Robert","I","TN04","H4TN04213",2014
"N00006023","Doggett, Lloyd","D","TX35","H4TX10028",2014
"N00035841","Doherty, Grant","I","CO04","H4CO04082",2014
"N00031103","Dold, Bob","R","IL10","H0IL10302",2014
"N00034876","Dolgos, Stephen",3,"AZ08","H2AZ08151",2014
"N00036053","Domina, Dave","D","NES2","S4NE00140",2014
"N00035401","Domino, Carl","R","FL18","H4FL18068",2014
"N00034946","Donka, Mark","R","VT01","H2VT00110",2014
"N00026586","Donnelly, Joe","D","INS1","S2IN00091",2014
"N00036574","Douthitt, Jon","I","OK02","H4OK02188",2014
"N00001373","Doyle, Mike","D","PA14","H4PA18131",2014
"N00033881","Drummond, William (Cleave) II",3,"FL02","H2FL01209",2014
"N00035102","Dryer, Norris",3,"TN02","H2TN02112",2014
"N00027860","Duckworth, Tammy","D","IL08","H6IL06141",2014
"N00036791","Dudikoff, Sydeney","I","AZ02","H4AZ02168",2014
"N00030967","Duffy, Sean P","R","WI07","H0WI07051",2014
"N00036763","Dugas, Lee A","D","LA01","H4LA01147",2014
"N00033919","Duhon, Maurice","I","TX18","H2TX18132",2014
"N00035294","Duke, Greg","R","GA02","H4GA02060",2014
"N00035550","Dunbar, Forrest","D","AK01","H4AK00123",2014
"N00030752","Duncan, Jeff","R","SC03","H0SC03077",2014
"N00003209","Duncan, John J Jr","R","TN02","H8TN02069",2014
"N00036826","Duncan, Vince","I","TX18","H4TX18112",2014
"N00035242","Dunec, Mark S","D","NJ11","H4NJ11091",2014
"N00036799","Dunn, Donna","L","IN01","H4IN01152",2014
"N00004981","Durbin, Dick","D","ILS1","S6IL00151",2014
"N00036580","Durbin, Sharon","L","OR02","H4OR02202",2014
"N00034105","Eberly, Eric","L","OH05","H2OH05039",2014
"N00035496","Eck, Alieta","R","NJ12","H4NJ12123",2014
"N00035299","Eckles, Shawn","I","NC09","H4NC09130",2014
"N00036014","Edmond, Micah","R","VA08","H4VA08182",2014
"N00036569","Edstrom, William",3,"NY15","H4NY15139",2014
"N00036508","Edwards, Adrienne","D","CA34","H4CA34075",2014
"N00028249","Edwards, Donna","D","MD04","H6MD04183",2014
"N00036269","Edwards, Edwin","D","LA06","H4LA06161",2014
"N00035313","Eggman, Michael","D","CA10","H4CA10075",2014
"N00036835","Eickholt, Brad A","I","VA10","H4VA10147",2014
"N00036283","Elder, Daniel","R","MO01","H4MO01118",2014
"N00035243","Eldridge, Sean","D","NY19","H4NY19115",2014
"N00028257","Ellison, Keith","D","MN05","H6MN05183",2014
"N00031513","Ellmers, Renee","R","NC02","H0NC02059",2014
"N00036831","Else, David A","I","UT03","H4UT03237",2014
"N00036434","Emerson, Tom Jr",3,"TNS2","S4TN00427",2014
"N00035440","Emmer, Tom","R","MN06","H4MN06087",2014
"N00001003","Engel, Eliot L","D","NY16","H8NY19058",2014
"N00035309","Enyart, Douglas",3,"MO08","H4MO08188",2014
"N00034884","Enyart, William","D","IL12","H2IL12122",2014
"N00006249","Enzi, Mike","R","WYS2","S6WY00126",2014
"N00027434","Ericson, Cris","I","VT01","H8VT00141",2014
"N00035483","Ernst, Joni","R","IAS2","S4IA00129",2014
"N00007335","Eshoo, Anna","D","CA18","H8CA12098",2014
"N00036794","Esquivel, Samuel","I","AZ07","H4AZ07100",2014
"N00033217","Esty, Elizabeth","D","CT05","H2CT05131",2014
"N00034408","Evans, James S","D","MO07","H2MO07093",2014
"N00034687","Everett, Earl E","D","OK02","H2OK02166",2014
"N00036838","Fahrendorf, Gus","L","WI06","H4WI06113",2014
"N00007632","Faleomavaega, Eni F H","D","AS00","H0AS00018",2014
"N00036524","Falstad, David B","I","FL10","H4FL10115",2014
"N00031672","Farenthold, Blake","R","TX27","H0TX27061",2014
"N00036055","Farr, Joan Elizabeth","I","OKS2","S4OK00224",2014
"N00007312","Farr, Sam","D","CA20","H4CA17021",2014
"N00001746","Fattah, Chaka","D","PA02","H2PA02055",2014
"N00036650","Fausz, Elliott","D","VA04","H4VA04033",2014
"N00007364","Feinstein, Dianne","D","CAS2","S0CA00199",2014
"N00035731","Felder, Cassie","R","LA06","H4LA06104",2014
"N00004663","Fellows, Mike","L","MT01","H8MT01141",2014
"N00035743","Fernandez, Jose Luis","R","NY07","H4NY07110",2014
"N00035858","Fernandez, Luis","I","FL24","H4FL24025",2014
"N00031141","Fincher, Steve","R","TN08","H0TN08246",2014
"N00033443","Fischer, Deb","R","NES1","S2NE00094",2014
"N00035930","Fischer, Jim","R","NY20","H4NY20121",2014
"N00027229","Fitzpatrick, Michael G","R","PA08","H4PA08074",2014
"N00035522","Fjeld, Laura","D","NC06","H4NC06086",2014
"N00009573","Flake, Jeff","R","AZS2","S2AZ00141",2014
"N00030815","Fleischmann, Chuck","R","TN03","H0TN03254",2014
"N00029679","Fleming, John","R","LA04","H8LA04225",2014
"N00031545","Flores, Bill","R","TX17","H0TX17104",2014
"N00013799","Forbes, Randy","R","VA04","H2VA04052",2014
"N00026631","Fortenberry, Jeff","R","NE01","H4NE01064",2014
"N00029139","Foster, Bill","D","IL11","H8IL14067",2014
"N00033960","Foster, James","L","OR01","H2OR01224",2014
"N00035764","Foust, John","D","VA10","H4VA10071",2014
"N00035973","Fowler, Gerald","L","TX07","H4TX07073",2014
"N00036444","Fox, Richard","R","CA18","H4CA18094",2014
"N00026166","Foxx, Virginia","R","NC05","H4NC05146",2014
"N00002893","Frankel, Lois J","D","FL22","H2FL14053",2014
"N00029016","Franken, Al","D","MNS1","S8MN00438",2014
"N00036761","Franklin, Gwendolyn","I","NJ10","H4NJ10127",2014
"N00036482","Franklin, Robert D","I","TN01","H4TN01144",2014
"N00006423","Franks, Trent","R","AZ08","H4AZ04024",2014
"N00035223","Freeman, April","D","FL19","H4FL19058",2014
"N00000684","Frelinghuysen, Rodney","R","NJ11","H2NJ05014",2014
"N00035741","Frese, Michael","R","NM01","H4NM01116",2014
"N00032953","Freudenheim, Jack","I","NJ12","H0NJ06198",2014
"N00036802","Frey, Mike","L","IN09","H4IN09130",2014
"N00036803","Fritz, Dennis L","I","MD05","H4MD05177",2014
"N00035940","Fry, Robert","D","OH05","H4OH05043",2014
"N00030490","Fudge, Marcia L","D","OH11","H8OH11141",2014
"N00034627","Fulner, Jim","L","MIS1","S4MI00371",2014
"N00036570","Funiciello, Matt",3,"NY21","H4NY21111",2014
"N00033281","Gabbard, Tulsi","D","HI02","H2HI02508",2014
"N00036247","Gagnier, Christina","D","CA35","H4CA35049",2014
"N00017426","Gainer, Glen","D","WV01","H2WV01037",2014
"N00033541","Gallego, Pete","D","TX23","H2TX23124",2014
"N00036097","Gallego, Ruben","D","AZ07","H4AZ07043",2014
"N00027160","Gammill, Powell","L","AZ09","H4AZ02119",2014
"N00036583","Gandino-Saadein, Justin J","I","VA03","H4VA03043",2014
"N00030856","Garamendi, John","D","CA03","H0CA10149",2014
"N00029908","Garcia, Joe","D","FL26","H8FL25015",2014
"N00035800","Garcia, Marilinda","R","NH02","H4NH02241",2014
"N00036737","Garcia, Raul","D","CA23","H4CA23151",2014
"N00030780","Gardner, Cory","R","COS2","S4CO00395",2014
"N00036353","Garrett, Janet","D","OH04","H4OH04046",2014
"N00000743","Garrett, Scott","R","NJ05","H8NJ05052",2014
"N00035457","Garrison, Jennifer","D","OH06","H4OH06074",2014
"N00035730","Gatton, Mark A",3,"KY03","H4KY03228",2014
"N00036398","Gaughan, Walter Lawrence","D","VA05","H4VA05048",2014
"N00036058","Gauthier, Edmund Louis","I","TNS2","S4TN00336",2014
"N00036372","Geddings, Harold III",3,"SC02","H4SC02063",2014
"N00025025","Gerlach, Jim","R","PA06","H2PA06114",2014
"N00036557","Gerrard, Roger","I","MS03","H4MS03058",2014
"N00034977","Gesty, Scott","L","DE01","H2DE00148",2014
"N00026251","Gianoutsos, Ted","I","AKS1","S4AK00115",2014
"N00031128","Gibbs, Bob","R","OH07","H0OH18077",2014
"N00031998","Gibson, Chris","R","NY19","H0NY20095",2014
"N00034967","Gibson, Mark","I","VA11","H2VA11172",2014
"N00036064","Gillespie, Ed","R","VAS2","S4VA00155",2014
"N00027658","Gillibrand, Kirsten","D","NYS1","S0NY00410",2014
"N00024760","Gingrey, Phil","R","GAS1","S2GA00100",2014
"N00034065","Gluck, George",3,"MD06","H2MD08175",2014
"N00036806","Gnadt, Loel","L","MI01","H4MI01148",2014
"N00036841","Godfrey, Sean","I","AKS1","S4AK00289",2014
"N00026148","Gohmert, Louis B Jr","R","TX01","H4TX04039",2014
"N00036560","Goikhman, Dorit","L","NJ06","H4NJ06117",2014
"N00036741","Goldsmith, Gardner","L","NHS2","S4NH00179",2014
"N00009154","Goodlatte, Bob","R","VA06","H2VA06115",2014
"N00036273","Goodrich, Bob","D","MI03","H4MI03227",2014
"N00036342","Goossen, David","I","NV03","H4NV03126",2014
"N00035707","Gorell, Jeff","R","CA26","H4CA26147",2014
"N00036612","Gorman, Jeff","R","MI13","H4MI13200",2014
"N00030771","Gosar, Paul","R","AZ04","H0AZ01259",2014
"N00036210","Gottshall, Curt","I","WYS2","S4WY00105",2014
"N00036488","Gouge, Casey","I","TN02","H4TN02076",2014
"N00030880","Gowdy, Trey","R","SC04","H0SC04257",2014
"N00013685","Graeser, Ron",3,"MI02","H0MI02086",2014
"N00035688","Graham, Gwen","D","FL02","H4FL02062",2014
"N00009975","Graham, Lindsey","R","SCS2","S0SC00149",2014
"N00008799","Granger, Kay","R","TX12","H6TX12060",2014
"N00035023","Grant, Clay","L","LA05","H2LA05118",2014
"N00001758","Grassley, Chuck","R","IAS1","S0IA00028",2014
"N00036135","Graves, Garret","R","LA06","H4LA06153",2014
"N00013323","Graves, Sam","R","MO06","H0MO06073",2014
"N00030788","Graves, Tom","R","GA14","H0GA09030",2014
"N00028418","Grayson, Alan","D","FL09","H6FL08213",2014
"N00029204","Grayson, Richard","D","WY01","H4WY00170",2014
"N00026686","Green, Al","D","TX09","H4TX09095",2014
"N00005870","Green, Gene","D","TX29","H2TX29030",2014
"N00031203","Greenberg, Mark","R","CT05","H0CT05150",2014
"N00009743","Greene, Mark","D","TX12","H0TX12147",2014
"N00036628","Griffin, Calvin","I","HI01","H4HI01183",2014
"N00031297","Griffin, Tim","R","AR02","H0AR02107",2014
"N00032029","Griffith, Morgan","R","VA09","H0VA09055",2014
"N00025284","Grijalva, Raul M","D","AZ03","H2AZ07070",2014
"N00035486","Grimes, Alison","D","KYS1","S4KY00091",2014
"N00031401","Grimm, Michael","R","NY11","H0NY13074",2014
"N00029400","Grisham, Michelle Lujan","D","NM01","H8NM01257",2014
"N00036409","Grothman, Glenn S","R","WI06","H4WI06048",2014
"N00036664","Gruett, Ron","D","WI08","H4WI08077",2014
"N00036751","Guerriero, Jeff","R","LA05","H4LA05254",2014
"N00036655","Guillot, BJ","R","WA02","H4WA02157",2014
"N00030801","Guinta, Frank","R","NH01","H0NH01217",2014
"N00036850","Gurney, Barry","I","NCS1","S4NC00279",2014
"N00029675","Guthrie, Brett","R","KY02","H8KY02031",2014
"N00004874","Gutierrez, Luis V","D","IL04","H2IL08039",2014
"N00036146","Haddox, Steven","L","MD08","H4MD08197",2014
"N00029617","Hagan, Kay R","D","NCS1","S8NC00239",2014
"N00031390","Hagedorn, Jim","R","MN01","H0MN01045",2014
"N00006806","Hahn, Janice","D","CA44","H8CA36097",2014
"N00035197","Hall, Heidi","D","CA01","H4CA01066",2014
"N00025740","Hall, Jim",3,"MA05","H2MA07084",2014
"N00005645","Hall, Ralph","R","TX04","H0TX04037",2014
"N00035395","Halter, Irving Jr","D","CO05","H4CO05055",2014
"N00036228","Hamilton, Ken","L","AR04","H4AR04071",2014
"N00035986","Hamilton, Shawn Michael","L","TX17","H4TX17106",2014
"N00036651","Hammer, Will","L","VA06","H4VA06020",2014
"N00036842","Hammons, Bill",3,"COS2","S4CO00411",2014
"N00036642","Hampton, Terry","I","MO08","H4MO08220",2014
"N00025881","Hanabusa, Colleen","D","HIS1","S4HI00144",2014
"N00030197","Hanna, Richard","R","NY22","H8NY24066",2014
"N00025713","Hansen, Janine",3,"NV02","H2NV02205",2014
"N00036198","Hansen, Sharon","L","ILS1","S4IL00479",2014
"N00036539","Hardwick, Alan","R","MI05","H4MI05123",2014
"N00036070","Hardy, Charles E","D","WYS2","S4WY00097",2014
"N00035628","Hardy, Cresent","R","NV04","H4NV04017",2014
"N00004207","Harkin, Tom","D","IAS2","S4IA00020",2014
"N00032364","Harlow, David","L","OH10","H0OH08136",2014
"N00036818","Harmati, Louis","I","NC07","H4NC07118",2014
"N00029632","Harper, Gregg","R","MS03","H8MS03067",2014
"N00029147","Harris, Andy","R","MD01","H8MD01094",2014
"N00036613","Harris, Mark L","D","WI06","H4WI06071",2014
"N00036586","Harrold, Marc","L","VA11","H4VA11103",2014
"N00035631","Hart, Bob",3,"OH12","H4OH12064",2014
"N00031005","Hartzler, Vicky","R","MO04","H0MO04086",2014
"N00013771","Hartzok, Alanna K","D","PA09","H2PA09043",2014
"N00036811","Hass, Erwin","L","MI06","H4MI06121",2014
"N00002884","Hastings, Alcee L","D","FL20","H2FL23021",2014
"N00009157","Hastings, Doc","R","WA04","H2WA04041",2014
"N00009869","Hatch, Orrin G","R","UTS1","S6UT00063",2014
"N00018217","Hatchett, Charles","D","KY01","H4KY01016",2014
"N00025670","Haugh, Sean","L","NCS1","S2NC00257",2014
"N00036805","Hawes, Leigh M","I","ME02","H4ME02259",2014
"N00035985","Haynes, Nick","D","TX17","H4TX17098",2014
"N00005459","Hays, Patrick Henry","D","AR02","H4AR02133",2014
